row,column,cor,p
Age.of.single.word,Emotionally.Reactive,-0.10022367676967728,0.43071207076382434
Age.of.first.phrase,Emotionally.Reactive,-0.014107478180703941,0.9119011009208844
Loss.of.Language.,Emotionally.Reactive,0.17378625958669988,0.16963906499368253
Social.Total,Emotionally.Reactive,0.0029246791591263453,0.981405971187691
Communication.Total,Emotionally.Reactive,-0.04202574098781635,0.7375923144693708
Behavioral.Total,Emotionally.Reactive,-0.20707004861581677,0.09526855787096489
Social.Affect.Total...New.Algorithm..Mod4.,Emotionally.Reactive,0.09797944114582764,0.43022648156358834
Behavioral.Total...New.Algorithm..Mod4.,Emotionally.Reactive,-0.0661149650265239,0.5950223487666841
ADOS.Total...New.Algorithm..Mod4.,Emotionally.Reactive,0.06064924626648952,0.6258740843893356
Comparison.Score...New.Algorithm..Mod4.,Emotionally.Reactive,0.004190096429223473,0.9731545675463167
Verbal.Standard.Score,Emotionally.Reactive,0.1866428556842645,0.02360276275568962
Nonverbal.Reasoning.Standard.Score,Emotionally.Reactive,0.2335616593260285,0.0044119886807438835
Spatial.Standard.Score,Emotionally.Reactive,0.341020089818797,2.370782721783371e-5
General.Conceptual.Ability.Standard.Score,Emotionally.Reactive,0.29948572340434804,2.286819171140042e-4
Spatial.Nonverbal.Composite.Standard.Score,Emotionally.Reactive,0.31692311827181097,1.361332344893551e-4
Communication.Standard.Score,Emotionally.Reactive,0.582226752913255,1.9539925233402755e-14
Living.Skills.Standard.Score,Emotionally.Reactive,0.5201518366321136,2.3629986856121832e-11
Socialization.Standard.Score,Emotionally.Reactive,0.6512976930762631,0
Adaptive.Behavior.Composite.Standard.Score,Emotionally.Reactive,0.6256919442771812,0
Social.Awareness,Emotionally.Reactive,-0.7398187086563478,0
Social.Cognition,Emotionally.Reactive,-0.7829451274020571,0
Social.Communication,Emotionally.Reactive,-0.816452390500617,0
Social.Motivation,Emotionally.Reactive,-0.7196665770346671,0
Restricted.Interest.and.Repetitive.Behavior,Emotionally.Reactive,-0.8110330905171322,0
Awareness.T.Score,Emotionally.Reactive,-0.7354305268154742,0
Cognition.T.Score,Emotionally.Reactive,-0.7785519860878042,0
Communication.T.Score,Emotionally.Reactive,-0.8128568398112218,0
Motivation.T.Score,Emotionally.Reactive,-0.7114729305266164,0
Restricted.Repetitive.Behavior.T.Score,Emotionally.Reactive,-0.8186798221760819,0
Total.Raw.Score,Emotionally.Reactive,-0.8324553350125435,0
Total.T.Score,Emotionally.Reactive,-0.8288185234128591,0
Recalling.Sentences.Scaled.Score,Emotionally.Reactive,0.2476601927005883,0.002861900192168143
Formulated.Sentences.Scaled.Score,Emotionally.Reactive,0.17639879659236296,0.03573311827581804
Concepts...Following.Directions.Scaled.Score,Emotionally.Reactive,0.26402142759159425,0.0014412495361471045
Word.Classes.2...Receptive.Scaled.Score,Emotionally.Reactive,0.181164713131244,0.09118408240824061
Word.Classes.2..Expressive.Scaled.Score,Emotionally.Reactive,0.14246633898803848,0.19069311515756304
Word.Classes.2...Total.Scaled.Score,Emotionally.Reactive,0.19180239485576714,0.06855597466866237
Word.Definitions.Scaled.Score,Emotionally.Reactive,NA,NA
Word.Structure.Scaled.Score,Emotionally.Reactive,0.20451761022948214,0.14997891366704685
Core.Language.Scaled.Score,Emotionally.Reactive,0.21239532087318083,0.014111494324889895
FORM,Emotionally.Reactive,-0.14137847951932697,0.08984449991442922
Stereotyped.Behavior,Emotionally.Reactive,-0.6178805565595379,0
Self.Injurous.Behavior,Emotionally.Reactive,-0.5547556274749155,3.0819791163594346e-13
Compulsive.Behavior,Emotionally.Reactive,-0.5546309316201129,3.126388037344441e-13
Ritualistic.Behavior,Emotionally.Reactive,-0.6677403036450659,0
Sameness.Behavior,Emotionally.Reactive,-0.6838881219984341,0
Restricted.Behavior,Emotionally.Reactive,-0.5791994604737261,1.532107773982716e-14
Total.Score,Emotionally.Reactive,-0.7293754141319754,0
Sensory.Seeking,Emotionally.Reactive,0.7329187191241692,0
Age.of.single.word,Low.Eudurance.Tone,0.0725761011960226,0.5687333884609984
Age.of.first.phrase,Low.Eudurance.Tone,-0.002795346064089714,0.9825101356417774
Loss.of.Language.,Low.Eudurance.Tone,0.05508863283621744,0.6654858778293993
Social.Total,Low.Eudurance.Tone,0.15613257143199122,0.21061155107431517
Communication.Total,Low.Eudurance.Tone,0.12837854509377983,0.30428708318039654
Behavioral.Total,Low.Eudurance.Tone,-0.13714079139283353,0.2721837307568542
Social.Affect.Total...New.Algorithm..Mod4.,Low.Eudurance.Tone,0.2139241196068879,0.08216211321029032
Behavioral.Total...New.Algorithm..Mod4.,Low.Eudurance.Tone,-0.16804216879912362,0.1740555328941067
ADOS.Total...New.Algorithm..Mod4.,Low.Eudurance.Tone,0.12181949581639895,0.32608305924283876
Comparison.Score...New.Algorithm..Mod4.,Low.Eudurance.Tone,0.09298506221530366,0.45420940717880587
Verbal.Standard.Score,Low.Eudurance.Tone,0.11937465671240241,0.14842570625978913
Nonverbal.Reasoning.Standard.Score,Low.Eudurance.Tone,0.1500700620968444,0.06867905477676706
Spatial.Standard.Score,Low.Eudurance.Tone,0.29022932597601664,3.4598350033077097e-4
General.Conceptual.Ability.Standard.Score,Low.Eudurance.Tone,0.21293523021891042,0.00936663770788293
Spatial.Nonverbal.Composite.Standard.Score,Low.Eudurance.Tone,0.2342031742538071,0.005186139197785877
Communication.Standard.Score,Low.Eudurance.Tone,0.4516683628400648,1.3298494305757913e-8
Living.Skills.Standard.Score,Low.Eudurance.Tone,0.43610749330083515,4.662635388896774e-8
Socialization.Standard.Score,Low.Eudurance.Tone,0.49012439980831196,4.512461515560062e-10
Adaptive.Behavior.Composite.Standard.Score,Low.Eudurance.Tone,0.48954191536019176,4.764895145115133e-10
Social.Awareness,Low.Eudurance.Tone,-0.6021120700651134,8.881784197001252e-16
Social.Cognition,Low.Eudurance.Tone,-0.6427504047892076,0
Social.Communication,Low.Eudurance.Tone,-0.6742745369193608,0
Social.Motivation,Low.Eudurance.Tone,-0.5476129993564595,7.085443343157749e-13
Restricted.Interest.and.Repetitive.Behavior,Low.Eudurance.Tone,-0.6696843929691072,0
Awareness.T.Score,Low.Eudurance.Tone,-0.5920102250877358,2.886579864025407e-15
Cognition.T.Score,Low.Eudurance.Tone,-0.6332487427925683,0
Communication.T.Score,Low.Eudurance.Tone,-0.66682924304058,0
Motivation.T.Score,Low.Eudurance.Tone,-0.5344465387141107,3.1246116805050406e-12
Restricted.Repetitive.Behavior.T.Score,Low.Eudurance.Tone,-0.675001015368316,0
Total.Raw.Score,Low.Eudurance.Tone,-0.6768974655535314,0
Total.T.Score,Low.Eudurance.Tone,-0.6706843645759144,0
Recalling.Sentences.Scaled.Score,Low.Eudurance.Tone,0.1407002511911481,0.09371626483935924
Formulated.Sentences.Scaled.Score,Low.Eudurance.Tone,0.06578326783685552,0.4366795575340694
Concepts...Following.Directions.Scaled.Score,Low.Eudurance.Tone,0.21718643277843194,0.00917253682650454
Word.Classes.2...Receptive.Scaled.Score,Low.Eudurance.Tone,0.10098511585539072,0.349182925905986
Word.Classes.2..Expressive.Scaled.Score,Low.Eudurance.Tone,0.09706662429894021,0.37395540723989273
Word.Classes.2...Total.Scaled.Score,Low.Eudurance.Tone,0.095966346713939707,0.3655203631000763
Word.Definitions.Scaled.Score,Low.Eudurance.Tone,NA,NA
Word.Structure.Scaled.Score,Low.Eudurance.Tone,0.19739421242441516,0.16500508433207983
Core.Language.Scaled.Score,Low.Eudurance.Tone,0.11206787758845552,0.19904406181392909
FORM,Low.Eudurance.Tone,-0.14754184645029145,0.07656610208810166
Stereotyped.Behavior,Low.Eudurance.Tone,-0.5574141225647994,1.8607337892717624e-13
Self.Injurous.Behavior,Low.Eudurance.Tone,-0.377872158850594,2.1928602362830674e-6
Compulsive.Behavior,Low.Eudurance.Tone,-0.4954044126033935,1.5406809161788715e-10
Ritualistic.Behavior,Low.Eudurance.Tone,-0.5569105669910539,1.9761969838327786e-13
Sameness.Behavior,Low.Eudurance.Tone,-0.5300867078153509,4.256150987203e-12
Restricted.Behavior,Low.Eudurance.Tone,-0.4883576574444578,3.0447466770056053e-10
Total.Score,Low.Eudurance.Tone,-0.599919345498923,8.881784197001252e-16
Sensory.Seeking,Low.Eudurance.Tone,0.5529906828504004,3.148592497836944e-13
Emotionally.Reactive,Low.Eudurance.Tone,0.6919449889272817,0
Age.of.single.word,Oral.Sensory.Sensitivity,0.0634852044028253,0.6182198112685295
Age.of.first.phrase,Oral.Sensory.Sensitivity,-0.008545527163970027,0.9465673650390265
Loss.of.Language.,Oral.Sensory.Sensitivity,0.05685462967672725,0.6554283595545252
Social.Total,Oral.Sensory.Sensitivity,-0.06028965735451726,0.6306053612402369
Communication.Total,Oral.Sensory.Sensitivity,-0.14228416587161127,0.254433891834313
Behavioral.Total,Oral.Sensory.Sensitivity,-0.049111226625891,0.6953576732502553
Social.Affect.Total...New.Algorithm..Mod4.,Oral.Sensory.Sensitivity,0.04588662027773398,0.7123333611539704
Behavioral.Total...New.Algorithm..Mod4.,Oral.Sensory.Sensitivity,0.17183819455654142,0.16439123348014473
ADOS.Total...New.Algorithm..Mod4.,Oral.Sensory.Sensitivity,0.11914376548676987,0.3369006884279573
Comparison.Score...New.Algorithm..Mod4.,Oral.Sensory.Sensitivity,0.009912326161822228,0.9365467092969753
Verbal.Standard.Score,Oral.Sensory.Sensitivity,0.09405142456733777,0.25553586718677
Nonverbal.Reasoning.Standard.Score,Oral.Sensory.Sensitivity,0.21659979360034304,0.00818905050758345
Spatial.Standard.Score,Oral.Sensory.Sensitivity,0.18474636479408596,0.02458474313334369
General.Conceptual.Ability.Standard.Score,Oral.Sensory.Sensitivity,0.19699662095863937,0.016403482354393706
Spatial.Nonverbal.Composite.Standard.Score,Oral.Sensory.Sensitivity,0.22458818761491703,0.007419807495664621
Communication.Standard.Score,Oral.Sensory.Sensitivity,0.4565303183560672,8.869608825179398e-9
Living.Skills.Standard.Score,Oral.Sensory.Sensitivity,0.4585436408216386,7.486122832744968e-9
Socialization.Standard.Score,Oral.Sensory.Sensitivity,0.5218221596829277,1.9882762103407003e-11
Adaptive.Behavior.Composite.Standard.Score,Oral.Sensory.Sensitivity,0.5061596838329258,9.679923529404277e-11
Social.Awareness,Oral.Sensory.Sensitivity,-0.5532241344792608,3.6903813338540203e-13
Social.Cognition,Oral.Sensory.Sensitivity,-0.569501478824218,5.1958437552457326e-14
Social.Communication,Oral.Sensory.Sensitivity,-0.6247408398471017,0
Social.Motivation,Oral.Sensory.Sensitivity,-0.5567756036898208,2.426947531830592e-13
Restricted.Interest.and.Repetitive.Behavior,Oral.Sensory.Sensitivity,-0.588791047404502,1.0436096431476471e-14
Awareness.T.Score,Oral.Sensory.Sensitivity,-0.5414165225443357,1.4359624600501775e-12
Cognition.T.Score,Oral.Sensory.Sensitivity,-0.5597226750814919,1.7075230118734908e-13
Communication.T.Score,Oral.Sensory.Sensitivity,-0.6114593274063228,2.220446049250313e-16
Motivation.T.Score,Oral.Sensory.Sensitivity,-0.5526574519265993,3.943512183468556e-13
Restricted.Repetitive.Behavior.T.Score,Oral.Sensory.Sensitivity,-0.5986936048077058,2.886579864025407e-15
Total.Raw.Score,Oral.Sensory.Sensitivity,-0.6200302326015852,0
Total.T.Score,Oral.Sensory.Sensitivity,-0.6095260589210196,2.220446049250313e-16
Recalling.Sentences.Scaled.Score,Oral.Sensory.Sensitivity,0.21673843012525634,0.009321033694569714
Formulated.Sentences.Scaled.Score,Oral.Sensory.Sensitivity,0.08419872719168736,0.31913074121913
Concepts...Following.Directions.Scaled.Score,Oral.Sensory.Sensitivity,0.24493122193927586,0.003195380398323122
Word.Classes.2...Receptive.Scaled.Score,Oral.Sensory.Sensitivity,0.08240430641573138,0.4453038914189855
Word.Classes.2..Expressive.Scaled.Score,Oral.Sensory.Sensitivity,0.10430098084644543,0.339221987046773
Word.Classes.2...Total.Scaled.Score,Oral.Sensory.Sensitivity,0.11851559155231906,0.26318853916985696
Word.Definitions.Scaled.Score,Oral.Sensory.Sensitivity,NA,NA
Word.Structure.Scaled.Score,Oral.Sensory.Sensitivity,0.15946634162316653,0.2636713130231523
Core.Language.Scaled.Score,Oral.Sensory.Sensitivity,0.16447050815504782,0.05852216777139674
FORM,Oral.Sensory.Sensitivity,-0.11628863076892004,0.16364659995582942
Stereotyped.Behavior,Oral.Sensory.Sensitivity,-0.5481032905450991,5.582201367815287e-13
Self.Injurous.Behavior,Oral.Sensory.Sensitivity,-0.37087737881575145,3.4799913706251573e-6
Compulsive.Behavior,Oral.Sensory.Sensitivity,-0.4150010778484202,1.5682424048257815e-7
Ritualistic.Behavior,Oral.Sensory.Sensitivity,-0.5164171050215061,1.8383516930953192e-11
Sameness.Behavior,Oral.Sensory.Sensitivity,-0.4284648207152484,5.5528679210326004e-8
Restricted.Behavior,Oral.Sensory.Sensitivity,-0.42514768210273596,7.201766316633496e-8
Total.Score,Oral.Sensory.Sensitivity,-0.5301574856142215,4.2232883856740955e-12
Sensory.Seeking,Oral.Sensory.Sensitivity,0.5854215707171131,5.551115123125783e-15
Emotionally.Reactive,Oral.Sensory.Sensitivity,0.5664000231117624,7.593925488436071e-14
Low.Eudurance.Tone,Oral.Sensory.Sensitivity,0.5801073565649476,1.1102230246251565e-14
Age.of.single.word,Inattention.Distractibility,-0.08770512032905003,0.49073395490288507
Age.of.first.phrase,Inattention.Distractibility,0.022770907802489918,0.8582517915895005
Loss.of.Language.,Inattention.Distractibility,0.03525031361368641,0.782140713149801
Social.Total,Inattention.Distractibility,0.017855071800695815,0.8868469393895837
Communication.Total,Inattention.Distractibility,-0.06390322322476923,0.6102234643472066
Behavioral.Total,Inattention.Distractibility,-0.08688350735893602,0.4878878926950978
Social.Affect.Total...New.Algorithm..Mod4.,Inattention.Distractibility,0.14480694309273212,0.24233741540552556
Behavioral.Total...New.Algorithm..Mod4.,Inattention.Distractibility,-0.07216139287785148,0.5617068747958771
ADOS.Total...New.Algorithm..Mod4.,Inattention.Distractibility,0.10106824559691327,0.41576096458754197
Comparison.Score...New.Algorithm..Mod4.,Inattention.Distractibility,0.05201385366086077,0.6759305223105356
Verbal.Standard.Score,Inattention.Distractibility,0.2798782392218928,5.708262865797842e-4
Nonverbal.Reasoning.Standard.Score,Inattention.Distractibility,0.23913740280666615,0.0034207516893689505
Spatial.Standard.Score,Inattention.Distractibility,0.2615833966929819,0.0013207922708358133
General.Conceptual.Ability.Standard.Score,Inattention.Distractibility,0.30954677653768614,1.2901406912479985e-4
Spatial.Nonverbal.Composite.Standard.Score,Inattention.Distractibility,0.27467418528133086,9.801026414197889e-4
Communication.Standard.Score,Inattention.Distractibility,0.6550541650745602,0
Living.Skills.Standard.Score,Inattention.Distractibility,0.5325792684316831,6.391775997371951e-12
Socialization.Standard.Score,Inattention.Distractibility,0.6577449097672613,0
Adaptive.Behavior.Composite.Standard.Score,Inattention.Distractibility,0.6572295781159644,0
Social.Awareness,Inattention.Distractibility,-0.7675380519081373,0
Social.Cognition,Inattention.Distractibility,-0.8124780033906647,0
Social.Communication,Inattention.Distractibility,-0.8170456658037565,0
Social.Motivation,Inattention.Distractibility,-0.7030202707794544,0
Restricted.Interest.and.Repetitive.Behavior,Inattention.Distractibility,-0.7932313082793556,0
Awareness.T.Score,Inattention.Distractibility,-0.7667510697240437,0
Cognition.T.Score,Inattention.Distractibility,-0.8128364867493918,0
Communication.T.Score,Inattention.Distractibility,-0.8236106980306517,0
Motivation.T.Score,Inattention.Distractibility,-0.6945173105577682,0
Restricted.Repetitive.Behavior.T.Score,Inattention.Distractibility,-0.8110863352848314,0
Total.Raw.Score,Inattention.Distractibility,-0.8352493375897888,0
Total.T.Score,Inattention.Distractibility,-0.8377658658260011,0
Recalling.Sentences.Scaled.Score,Inattention.Distractibility,0.3413031738987269,3.0255393592693025e-5
Formulated.Sentences.Scaled.Score,Inattention.Distractibility,0.23698459974885316,0.004516959945672916
Concepts...Following.Directions.Scaled.Score,Inattention.Distractibility,0.2799677941225894,7.078269409714899e-4
Word.Classes.2...Receptive.Scaled.Score,Inattention.Distractibility,0.25533008648068317,0.01635473904855833
Word.Classes.2..Expressive.Scaled.Score,Inattention.Distractibility,0.22753483858587994,0.03512493710017628
Word.Classes.2...Total.Scaled.Score,Inattention.Distractibility,0.2513525276514563,0.016246807385572826
Word.Definitions.Scaled.Score,Inattention.Distractibility,NA,NA
Word.Structure.Scaled.Score,Inattention.Distractibility,0.31149307242421326,0.026078833437119364
Core.Language.Scaled.Score,Inattention.Distractibility,0.30018104561484044,4.4726987077048364e-4
FORM,Inattention.Distractibility,-0.19380151594899397,0.019508418877140166
Stereotyped.Behavior,Inattention.Distractibility,-0.6113077734022164,0
Self.Injurous.Behavior,Inattention.Distractibility,-0.45607670754019947,5.703497674147684e-9
Compulsive.Behavior,Inattention.Distractibility,-0.4826478738943519,5.228506516630205e-10
Ritualistic.Behavior,Inattention.Distractibility,-0.6378940655789896,0
Sameness.Behavior,Inattention.Distractibility,-0.6398921851746888,0
Restricted.Behavior,Inattention.Distractibility,-0.5946176952612047,1.7763568394002505e-15
Total.Score,Inattention.Distractibility,-0.6855506821830483,0
Sensory.Seeking,Inattention.Distractibility,0.7272397664562382,0
Emotionally.Reactive,Inattention.Distractibility,0.838732774799895,0
Low.Eudurance.Tone,Inattention.Distractibility,0.6195223784334194,0
Oral.Sensory.Sensitivity,Inattention.Distractibility,0.6023853790467016,4.440892098500626e-16
Age.of.single.word,Poor.RegistrationÂ.,-0.12614632638138384,0.32058544829574487
Age.of.first.phrase,Poor.RegistrationÂ.,-0.13668518873558183,0.2814828199903314
Loss.of.Language.,Poor.RegistrationÂ.,-0.044408295382545274,0.7275125286930497
Social.Total,Poor.RegistrationÂ.,-0.23192468487029627,0.060957662966882875
Communication.Total,Poor.RegistrationÂ.,-0.16467940849994947,0.1863875247646687
Behavioral.Total,Poor.RegistrationÂ.,-0.17996900417295678,0.14818403864931984
Social.Affect.Total...New.Algorithm..Mod4.,Poor.RegistrationÂ.,0.11261850466742418,0.3642135148008947
Behavioral.Total...New.Algorithm..Mod4.,Poor.RegistrationÂ.,-0.048685807290223614,0.6956175493652992
ADOS.Total...New.Algorithm..Mod4.,Poor.RegistrationÂ.,0.08192900653624113,0.5098271369148535
Comparison.Score...New.Algorithm..Mod4.,Poor.RegistrationÂ.,0.0349364733236426,0.7789624261120505
Verbal.Standard.Score,Poor.RegistrationÂ.,0.27009791569691294,9.00340374198727e-4
Nonverbal.Reasoning.Standard.Score,Poor.RegistrationÂ.,0.2556254829433909,0.0017143435823858688
Spatial.Standard.Score,Poor.RegistrationÂ.,0.22270334706865572,0.006516651560472653
General.Conceptual.Ability.Standard.Score,Poor.RegistrationÂ.,0.29517728783038716,2.7049299109283e-4
Spatial.Nonverbal.Composite.Standard.Score,Poor.RegistrationÂ.,0.2644651126578327,0.0015295636873917662
Communication.Standard.Score,Poor.RegistrationÂ.,0.6334567093579133,0
Living.Skills.Standard.Score,Poor.RegistrationÂ.,0.5719609008579134,6.972200594645983e-14
Socialization.Standard.Score,Poor.RegistrationÂ.,0.6687417199042545,0
Adaptive.Behavior.Composite.Standard.Score,Poor.RegistrationÂ.,0.6655437172838807,0
Social.Awareness,Poor.RegistrationÂ.,-0.7907822449957678,0
Social.Cognition,Poor.RegistrationÂ.,-0.812862882840519,0
Social.Communication,Poor.RegistrationÂ.,-0.8358556446078235,0
Social.Motivation,Poor.RegistrationÂ.,-0.7049801079918915,0
Restricted.Interest.and.Repetitive.Behavior,Poor.RegistrationÂ.,-0.7922780577256286,0
Awareness.T.Score,Poor.RegistrationÂ.,-0.7812346853679866,0
Cognition.T.Score,Poor.RegistrationÂ.,-0.8083418361721882,0
Communication.T.Score,Poor.RegistrationÂ.,-0.8267631573201737,0
Motivation.T.Score,Poor.RegistrationÂ.,-0.6947349461579448,0
Restricted.Repetitive.Behavior.T.Score,Poor.RegistrationÂ.,-0.7854005257064456,0
Total.Raw.Score,Poor.RegistrationÂ.,-0.8418522376264743,0
Total.T.Score,Poor.RegistrationÂ.,-0.833072368493797,0
Recalling.Sentences.Scaled.Score,Poor.RegistrationÂ.,0.30617317085231066,2.0010655427449286e-4
Formulated.Sentences.Scaled.Score,Poor.RegistrationÂ.,0.23600877559148056,0.004690294766224401
Concepts...Following.Directions.Scaled.Score,Poor.RegistrationÂ.,0.36112210220057417,9.3817134356744e-6
Word.Classes.2...Receptive.Scaled.Score,Poor.RegistrationÂ.,0.17599859466901965,0.10095586092566977
Word.Classes.2..Expressive.Scaled.Score,Poor.RegistrationÂ.,0.1938031831675486,0.0737840077297438
Word.Classes.2...Total.Scaled.Score,Poor.RegistrationÂ.,0.18937635075345596,0.07219788596755317
Word.Definitions.Scaled.Score,Poor.RegistrationÂ.,NA,NA
Word.Structure.Scaled.Score,Poor.RegistrationÂ.,0.28030000718767983,0.04634335847943616
Core.Language.Scaled.Score,Poor.RegistrationÂ.,0.2964593873348985,5.304421595950792e-4
FORM,Poor.RegistrationÂ.,-0.18072842535470793,0.029602493428641408
Stereotyped.Behavior,Poor.RegistrationÂ.,-0.6683559305820893,0
Self.Injurous.Behavior,Poor.RegistrationÂ.,-0.4932476214627209,1.900968271684178e-10
Compulsive.Behavior,Poor.RegistrationÂ.,-0.5976206085286023,1.1102230246251565e-15
Ritualistic.Behavior,Poor.RegistrationÂ.,-0.6952949433308931,0
Sameness.Behavior,Poor.RegistrationÂ.,-0.6643573664256599,0
Restricted.Behavior,Poor.RegistrationÂ.,-0.6499756271205676,0
Total.Score,Poor.RegistrationÂ.,-0.7494084729683486,0
Sensory.Seeking,Poor.RegistrationÂ.,0.7417550001174399,0
Emotionally.Reactive,Poor.RegistrationÂ.,0.7326886438967208,0
Low.Eudurance.Tone,Poor.RegistrationÂ.,0.6563231456508248,0
Oral.Sensory.Sensitivity,Poor.RegistrationÂ.,0.5973703121024534,1.1102230246251565e-15
Inattention.Distractibility,Poor.RegistrationÂ.,0.7426562487880876,0
Age.of.single.word,Sensory.Sensitivity,0.10703413997658455,0.3998894273304461
Age.of.first.phrase,Sensory.Sensitivity,0.022985468300107722,0.8569301512464333
Loss.of.Language.,Sensory.Sensitivity,-0.10050235679236985,0.42942503927241304
Social.Total,Sensory.Sensitivity,-0.11171227810364032,0.37184958644323696
Communication.Total,Sensory.Sensitivity,-0.13577860899326272,0.27701994311213185
Behavioral.Total,Sensory.Sensitivity,-0.27862111550437724,0.023491716612791702
Social.Affect.Total...New.Algorithm..Mod4.,Sensory.Sensitivity,0.13019724788066053,0.2936571058898434
Behavioral.Total...New.Algorithm..Mod4.,Sensory.Sensitivity,-0.0937040447554675,0.45071218590669426
ADOS.Total...New.Algorithm..Mod4.,Sensory.Sensitivity,0.07797502295844654,0.5305295486249828
Comparison.Score...New.Algorithm..Mod4.,Sensory.Sensitivity,0.07850986640898687,0.5277050165786101
Verbal.Standard.Score,Sensory.Sensitivity,0.17610666646388692,0.032271866893414325
Nonverbal.Reasoning.Standard.Score,Sensory.Sensitivity,0.17765673598611828,0.030759030337164983
Spatial.Standard.Score,Sensory.Sensitivity,0.30495341733648573,1.641435694015314e-4
General.Conceptual.Ability.Standard.Score,Sensory.Sensitivity,0.24810728482187566,0.0023622540259138347
Spatial.Nonverbal.Composite.Standard.Score,Sensory.Sensitivity,0.2534972447577955,0.0024211956647364197
Communication.Standard.Score,Sensory.Sensitivity,0.3283171156768591,5.8841219148009216e-5
Living.Skills.Standard.Score,Sensory.Sensitivity,0.33174644619456445,4.8674173476204174e-5
Socialization.Standard.Score,Sensory.Sensitivity,0.314978143189057,1.20483585766884e-4
Adaptive.Behavior.Composite.Standard.Score,Sensory.Sensitivity,0.3426358322067868,2.625142402656877e-5
Social.Awareness,Sensory.Sensitivity,-0.36607732956135663,5.118675971083064e-6
Social.Cognition,Sensory.Sensitivity,-0.4375029712271461,3.0073024515075986e-8
Social.Communication,Sensory.Sensitivity,-0.43014216654839454,5.404950931264807e-8
Social.Motivation,Sensory.Sensitivity,-0.3761535820150016,2.6621654678482543e-6
Restricted.Interest.and.Repetitive.Behavior,Sensory.Sensitivity,-0.4497119434566471,1.755213974163894e-8
Awareness.T.Score,Sensory.Sensitivity,-0.36719495795328494,4.7657834061354265e-6
Cognition.T.Score,Sensory.Sensitivity,-0.429848738005735,5.531166813455002e-8
Communication.T.Score,Sensory.Sensitivity,-0.43645071351475073,3.273006177195725e-8
Motivation.T.Score,Sensory.Sensitivity,-0.3648428872090675,5.537183874970708e-6
Restricted.Repetitive.Behavior.T.Score,Sensory.Sensitivity,-0.4369524468282481,4.866309266660096e-8
Total.Raw.Score,Sensory.Sensitivity,-0.4445857948928136,1.688129835919483e-8
Total.T.Score,Sensory.Sensitivity,-0.44250128238742453,2.003569310460307e-8
Recalling.Sentences.Scaled.Score,Sensory.Sensitivity,0.23944970276919006,0.003973039361695241
Formulated.Sentences.Scaled.Score,Sensory.Sensitivity,0.10969544661191538,0.1937573341390233
Concepts...Following.Directions.Scaled.Score,Sensory.Sensitivity,0.25108282245880786,0.0024882199406881522
Word.Classes.2...Receptive.Scaled.Score,Sensory.Sensitivity,0.2552037036360416,0.01640976378221981
Word.Classes.2..Expressive.Scaled.Score,Sensory.Sensitivity,0.20669927241080965,0.05620064171392669
Word.Classes.2...Total.Scaled.Score,Sensory.Sensitivity,0.1658704286485842,0.11610473611260153
Word.Definitions.Scaled.Score,Sensory.Sensitivity,NA,NA
Word.Structure.Scaled.Score,Sensory.Sensitivity,0.2734091806065218,0.052222848620536944
Core.Language.Scaled.Score,Sensory.Sensitivity,0.22956687368843293,0.007858226998196827
FORM,Sensory.Sensitivity,0.00393482112537089,0.9625358545773859
Stereotyped.Behavior,Sensory.Sensitivity,-0.36010208200880806,6.942694576128616e-6
Self.Injurous.Behavior,Sensory.Sensitivity,-0.3318546731802419,3.783166084669887e-5
Compulsive.Behavior,Sensory.Sensitivity,-0.4228628402745012,8.600375567269225e-8
Ritualistic.Behavior,Sensory.Sensitivity,-0.48907601130641326,2.8424951281635913e-10
Sameness.Behavior,Sensory.Sensitivity,-0.37991090689350493,1.912801813830356e-6
Restricted.Behavior,Sensory.Sensitivity,-0.3595885052909308,7.170599712669201e-6
Total.Score,Sensory.Sensitivity,-0.4637326519644808,2.925314435131554e-9
Sensory.Seeking,Sensory.Sensitivity,0.33222775393901244,3.7032875373821383e-05
Emotionally.Reactive,Sensory.Sensitivity,0.4895121815738597,3.1365798847105e-10
Low.Eudurance.Tone,Sensory.Sensitivity,0.6307963444761141,0
Oral.Sensory.Sensitivity,Sensory.Sensitivity,0.3552039356475717,9.426029771386624e-6
Inattention.Distractibility,Sensory.Sensitivity,0.4256814269603629,6.907979432924094e-8
Poor.RegistrationÂ.,Sensory.Sensitivity,0.46338450000014786,3.0165767661571863e-9
Age.of.single.word,Sedentary,-0.010500572354756587,0.9343674769153365
Age.of.first.phrase,Sedentary,0.01800154770838391,0.8877234727819889
Loss.of.Language.,Sedentary,0.20878727805909791,0.09778651643110203
Social.Total,Sedentary,-0.02222634211680595,0.8593988507413053
Communication.Total,Sedentary,0.0402877681492691,0.7480768537333333
Behavioral.Total,Sedentary,0.012763611568551188,0.9189829177770628
Social.Affect.Total...New.Algorithm..Mod4.,Sedentary,0.019511063437165025,0.8754699919533206
Behavioral.Total...New.Algorithm..Mod4.,Sedentary,-0.3301596069403456,0.006360702089557746
ADOS.Total...New.Algorithm..Mod4.,Sedentary,-0.12975579740124954,0.29531104991196666
Comparison.Score...New.Algorithm..Mod4.,Sedentary,-0.08466826568791626,0.49573097278568823
Verbal.Standard.Score,Sedentary,0.13418337795138618,0.10396415008848581
Nonverbal.Reasoning.Standard.Score,Sedentary,0.022400920263970156,0.7869739309390256
